Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.96825,0.011,0.017,0.00375
2.0,0.911,0.021,0.04175,0.02625
3.0,0.86675,0.019,0.05025,0.064
4.0,0.853,0.01525,0.0415,0.09025
5.0,0.8445,0.0095,0.042,0.104
6.0,0.84125,0.011,0.04,0.10775
7.0,0.8475,0.00875,0.03375,0.11
8.0,0.85425,0.0075,0.02475,0.1135
9.0,0.863,0.008,0.0225,0.1065
10.0,0.8805,0.0025,0.0175,0.0995
11.0,0.8995,0.00625,0.013,0.08125
12.0,0.9125,0.0035,0.01225,0.07175
13.0,0.9295,0.00175,0.00725,0.0615
14.0,0.945,0.0015,0.006,0.0475
15.0,0.9565,0.00175,0.00575,0.036
16.0,0.96575,0.001,0.00525,0.028
17.0,0.96175,0.0055,0.00475,0.028
18.0,0.9595,0.00475,0.0095,0.02625
19.0,0.95325,0.0035,0.013,0.03025
20.0,0.95225,0.00475,0.01275,0.03025
21.0,0.94575,0.00325,0.01625,0.03475
22.0,0.948,0.00275,0.00925,0.04
23.0,0.94325,0.00525,0.01175,0.03975
24.0,0.945,0.004,0.00775,0.04325
25.0,0.949,0.0035,0.0095,0.038
26.0,0.94925,0.00325,0.0105,0.037
27.0,0.94975,0.002,0.01025,0.038
28.0,0.95475,0.00225,0.0075,0.0355
29.0,0.96475,0.0,0.00425,0.031
30.0,0.97325,0.0,0.00125,0.0255
31.0,0.981,0.0,0.0005,0.0185
32.0,0.98825,0.0,0.00025,0.0115
33.0,0.99125,0.0,0.0,0.00875
34.0,0.995,0.0,0.0,0.005
35.0,0.9975,0.0,0.0,0.0025
36.0,0.9985,0.0,0.0,0.0015
37.0,0.99875,0.0,0.0,0.00125
38.0,0.99925,0.0,0.0,0.00075
39.0,0.99925,0.0,0.0,0.00075
40.0,0.9995,0.0,0.0,0.0005
41.0,0.99975,0.0,0.0,0.00025
42.0,1.0,0.0,0.0,0.0
43.0,1.0,0.0,0.0,0.0
44.0,1.0,0.0,0.0,0.0
45.0,1.0,0.0,0.0,0.0
46.0,1.0,0.0,0.0,0.0
47.0,1.0,0.0,0.0,0.0
48.0,1.0,0.0,0.0,0.0
49.0,1.0,0.0,0.0,0.0
50.0,1.0,0.0,0.0,0.0
51.0,1.0,0.0,0.0,0.0
52.0,1.0,0.0,0.0,0.0
53.0,1.0,0.0,0.0,0.0
54.0,1.0,0.0,0.0,0.0
55.0,1.0,0.0,0.0,0.0
56.0,1.0,0.0,0.0,0.0
57.0,1.0,0.0,0.0,0.0
58.0,1.0,0.0,0.0,0.0
59.0,1.0,0.0,0.0,0.0
60.0,1.0,0.0,0.0,0.0
61.0,1.0,0.0,0.0,0.0
62.0,1.0,0.0,0.0,0.0
63.0,1.0,0.0,0.0,0.0
