Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.8848875,0.0294875,0.066175,0.01945
2.0,0.775125,0.0134375,0.10695,0.1044875
3.0,0.7713625,0.003425,0.0622375,0.162975
4.0,0.801725,0.00055,0.027875,0.16985
5.0,0.84105,7.5e-5,0.0110375,0.1478375
6.0,0.8799875,7.5e-5,0.0041,0.1158375
7.0,0.9145625,5.0e-5,0.0016125,0.083775
8.0,0.94285,0.0,0.0005875,0.0565625
9.0,0.9633625,0.0,0.0001625,0.036475
10.0,0.976625,0.0,7.5e-5,0.0233
11.0,0.98515,0.0,2.5e-5,0.014825
12.0,0.9905125,0.0,0.0,0.0094875
13.0,0.9941125,0.0,0.0,0.0058875
14.0,0.9963875,0.0,0.0,0.0036125
15.0,0.9979625,0.0,0.0,0.0020375
16.0,0.9988,0.0,0.0,0.0012
17.0,0.999375,0.0,0.0,0.000625
18.0,0.9996625,0.0,0.0,0.0003375
19.0,0.999775,0.0,0.0,0.000225
20.0,0.9998375,0.0,0.0,0.0001625
21.0,0.9999125,0.0,0.0,8.75e-5
22.0,0.999925,0.0,0.0,7.5e-5
23.0,0.9999625,0.0,0.0,3.75e-5
24.0,0.9999875,0.0,0.0,1.25e-5
25.0,1.0,0.0,0.0,0.0
26.0,1.0,0.0,0.0,0.0
27.0,1.0,0.0,0.0,0.0
28.0,1.0,0.0,0.0,0.0
29.0,1.0,0.0,0.0,0.0
30.0,1.0,0.0,0.0,0.0
31.0,1.0,0.0,0.0,0.0
32.0,1.0,0.0,0.0,0.0
33.0,1.0,0.0,0.0,0.0
34.0,1.0,0.0,0.0,0.0
35.0,1.0,0.0,0.0,0.0
36.0,1.0,0.0,0.0,0.0
37.0,1.0,0.0,0.0,0.0
38.0,1.0,0.0,0.0,0.0
39.0,1.0,0.0,0.0,0.0
40.0,1.0,0.0,0.0,0.0
41.0,1.0,0.0,0.0,0.0
42.0,1.0,0.0,0.0,0.0
43.0,1.0,0.0,0.0,0.0
44.0,1.0,0.0,0.0,0.0
45.0,1.0,0.0,0.0,0.0
46.0,1.0,0.0,0.0,0.0
47.0,1.0,0.0,0.0,0.0
48.0,1.0,0.0,0.0,0.0
49.0,1.0,0.0,0.0,0.0
50.0,1.0,0.0,0.0,0.0
51.0,1.0,0.0,0.0,0.0
52.0,1.0,0.0,0.0,0.0
53.0,1.0,0.0,0.0,0.0
54.0,1.0,0.0,0.0,0.0
55.0,1.0,0.0,0.0,0.0
56.0,1.0,0.0,0.0,0.0
57.0,1.0,0.0,0.0,0.0
58.0,1.0,0.0,0.0,0.0
59.0,1.0,0.0,0.0,0.0
60.0,1.0,0.0,0.0,0.0
61.0,1.0,0.0,0.0,0.0
62.0,1.0,0.0,0.0,0.0
63.0,1.0,0.0,0.0,0.0
64.0,1.0,0.0,0.0,0.0
65.0,1.0,0.0,0.0,0.0
66.0,1.0,0.0,0.0,0.0
67.0,1.0,0.0,0.0,0.0
68.0,1.0,0.0,0.0,0.0
69.0,1.0,0.0,0.0,0.0
70.0,1.0,0.0,0.0,0.0
71.0,1.0,0.0,0.0,0.0
72.0,1.0,0.0,0.0,0.0
73.0,1.0,0.0,0.0,0.0
74.0,1.0,0.0,0.0,0.0
75.0,1.0,0.0,0.0,0.0
76.0,1.0,0.0,0.0,0.0
77.0,1.0,0.0,0.0,0.0
78.0,1.0,0.0,0.0,0.0
79.0,1.0,0.0,0.0,0.0
80.0,1.0,0.0,0.0,0.0
81.0,1.0,0.0,0.0,0.0
82.0,1.0,0.0,0.0,0.0
83.0,1.0,0.0,0.0,0.0
84.0,1.0,0.0,0.0,0.0
85.0,1.0,0.0,0.0,0.0
86.0,1.0,0.0,0.0,0.0
87.0,1.0,0.0,0.0,0.0
88.0,1.0,0.0,0.0,0.0
89.0,1.0,0.0,0.0,0.0
90.0,1.0,0.0,0.0,0.0
91.0,1.0,0.0,0.0,0.0
92.0,1.0,0.0,0.0,0.0
93.0,1.0,0.0,0.0,0.0
94.0,1.0,0.0,0.0,0.0
95.0,1.0,0.0,0.0,0.0
96.0,1.0,0.0,0.0,0.0
97.0,1.0,0.0,0.0,0.0
98.0,1.0,0.0,0.0,0.0
99.0,1.0,0.0,0.0,0.0
100.0,1.0,0.0,0.0,0.0
101.0,1.0,0.0,0.0,0.0
102.0,1.0,0.0,0.0,0.0
103.0,1.0,0.0,0.0,0.0
104.0,1.0,0.0,0.0,0.0
105.0,1.0,0.0,0.0,0.0
106.0,1.0,0.0,0.0,0.0
107.0,1.0,0.0,0.0,0.0
108.0,1.0,0.0,0.0,0.0
109.0,1.0,0.0,0.0,0.0
110.0,1.0,0.0,0.0,0.0
111.0,1.0,0.0,0.0,0.0
112.0,1.0,0.0,0.0,0.0
113.0,1.0,0.0,0.0,0.0
114.0,1.0,0.0,0.0,0.0
115.0,1.0,0.0,0.0,0.0
116.0,1.0,0.0,0.0,0.0
117.0,1.0,0.0,0.0,0.0
118.0,1.0,0.0,0.0,0.0
119.0,1.0,0.0,0.0,0.0
120.0,1.0,0.0,0.0,0.0
