Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.9553,0.0149125,0.0219875,0.0078
2.0,0.874475,0.0217625,0.0622875,0.041475
3.0,0.8326625,0.0136125,0.06475,0.088975
4.0,0.82905,0.00725,0.046675,0.117025
5.0,0.845325,0.00315,0.0290875,0.1224375
6.0,0.87115,0.0016,0.017375,0.109875
7.0,0.898075,0.0017875,0.0095875,0.09055
8.0,0.9209875,0.0015375,0.0072125,0.0702625
9.0,0.9374875,0.001775,0.006575,0.0541625
10.0,0.95175,0.0007125,0.005,0.0425375
11.0,0.9639125,0.0006375,0.0037625,0.0316875
12.0,0.9733125,0.0001,0.0025125,0.024075
13.0,0.9812125,0.0,0.0009875,0.0178
14.0,0.9869125,0.0,0.000275,0.0128125
15.0,0.99115,0.0,0.0001,0.00875
16.0,0.9947125,0.0,2.5e-5,0.0052625
17.0,0.9966125,0.0,1.25e-5,0.003375
18.0,0.998025,0.0,0.0,0.001975
19.0,0.9987125,0.0,0.0,0.0012875
20.0,0.9992375,0.0,0.0,0.0007625
21.0,0.9995375,0.0,0.0,0.0004625
22.0,0.9997375,0.0,0.0,0.0002625
23.0,0.9998625,0.0,0.0,0.0001375
24.0,0.9999375,0.0,0.0,6.25e-5
25.0,0.9999625,0.0,0.0,3.75e-5
26.0,0.9999625,0.0,0.0,3.75e-5
27.0,0.999975,0.0,0.0,2.5e-5
28.0,1.0,0.0,0.0,0.0
29.0,1.0,0.0,0.0,0.0
30.0,1.0,0.0,0.0,0.0
31.0,1.0,0.0,0.0,0.0
32.0,1.0,0.0,0.0,0.0
33.0,1.0,0.0,0.0,0.0
34.0,1.0,0.0,0.0,0.0
35.0,1.0,0.0,0.0,0.0
36.0,1.0,0.0,0.0,0.0
37.0,1.0,0.0,0.0,0.0
38.0,1.0,0.0,0.0,0.0
39.0,1.0,0.0,0.0,0.0
40.0,1.0,0.0,0.0,0.0
41.0,1.0,0.0,0.0,0.0
42.0,1.0,0.0,0.0,0.0
43.0,1.0,0.0,0.0,0.0
44.0,1.0,0.0,0.0,0.0
45.0,1.0,0.0,0.0,0.0
46.0,1.0,0.0,0.0,0.0
47.0,1.0,0.0,0.0,0.0
48.0,1.0,0.0,0.0,0.0
49.0,1.0,0.0,0.0,0.0
50.0,1.0,0.0,0.0,0.0
51.0,1.0,0.0,0.0,0.0
52.0,1.0,0.0,0.0,0.0
53.0,1.0,0.0,0.0,0.0
54.0,1.0,0.0,0.0,0.0
55.0,1.0,0.0,0.0,0.0
56.0,1.0,0.0,0.0,0.0
57.0,1.0,0.0,0.0,0.0
58.0,1.0,0.0,0.0,0.0
59.0,1.0,0.0,0.0,0.0
60.0,1.0,0.0,0.0,0.0
61.0,1.0,0.0,0.0,0.0
62.0,1.0,0.0,0.0,0.0
63.0,1.0,0.0,0.0,0.0
64.0,1.0,0.0,0.0,0.0
